,sersic_bulge,size_minor_bulge_true,dec_true,size_disk_true,size_minor_disk_true,size_true,size_bulge_true,mag_i,ra_true,mag_true_i,sersic_disk,magnification,size_minor_true,galaxy_id,seed,sf_z,tau_y,tau_g,sf_u,tau_u,sf_y,tau_z,sf_r,tau_i,M_i,sf_g,tau_r,sf_i,flux_y,flux_u_noMW,dec,flux_z_noMW,flux_i,flux_g_noMW,is_pointsource,is_variable,flux_g,flux_i_noMW,flux_z,flux_r_noMW,ra,flux_u,flux_y_noMW,redshift,flux_r,ellipticity_1_disk_true,ellipticity_2_bulge_true,ellipticity_2_true,ellipticity_2_disk_true,ellipticity_1_true,ellipticity_2_true_dc2,ellipticity_1_bulge_true,ellipticity_disk_true,ellipticity_true,ellipticity_1_bulge_true_dc2,ellipticity_bulge_true,ellipticity_1_true_dc2,ellipticity_1_disk_true_dc2,ellipticity_2_bulge_true_dc2,ellipticity_2_disk_true_dc2,Mag_true_i_lsst_z0,bulge_to_total_ratio_i,stellar_mass_bulge,halo_mass,stellar_mass,stellar_mass_disk,shear_2,shear_1,convergence
110,4.0,0.38444713,-27.6011601735414,0.80241543,0.5189995,0.70669514,0.4634044,21.859232316597023,53.036518794813,21.854902,1.0,0.99601981935813,0.4908894,1876526796,3860746,0.8429,100.1,89.54,1.273,85.8,0.7994,98.38,0.9899,96.18,-17.37771402352827,1.119,93.27,0.9022,138.99048,83.52603,-27.61068778791787,136.19418,107.27347,102.34108,1,1,99.15085,109.200714,134.35327,109.798836,53.041699151925215,80.12725,140.57841,0.8419876,107.258415,-0.09282857,-0.08395199,-0.16244845,-0.19334985,-0.077992596,0.0298886761660861,-0.040305912,0.21447916,0.18020085,0.0918363624031044,0.093126275,0.1777048439882273,0.2115083658478301,0.0154462153902769,0.0355741853253176,-22.149197,0.17633022,9141599000.0,603837581340.8451,19703222000.0,10561624000.0,0.0130210576710263,0.0012155522144411,-0.002081389556364
111,4.0,0.75143045,-27.52983734950261,1.1844373,0.90389866,0.85268414,0.85268414,21.07779079187729,53.084656952213024,21.089664,1.0,1.0109960689752695,0.7514305,1876528150,800520,0.6938,1149.0,1008.0,1.04,958.8,0.6586,1126.0,0.8127,1096.0,-20.41236523731079,0.9171,1057.0,0.7418,2268.9468,1363.6891,-27.53906739038213,2222.4084,1750.0148,1670.6483,1,1,1616.731,1782.5955,2191.2969,1792.5996,53.089677898807885,1306.2482,2295.807,0.8423997,1749.6521,0.078071065,0.051367246,0.051367246,0.109320916,0.036683697,0.0388228722446085,0.036683697,0.13433598,0.063121215,0.0497701950143989,0.063121215,0.0497701950143989,0.1059220416632258,0.0388228722446085,0.0826237046125664,-23.34578,0.9999999,233779230000.0,25993995232270.426,233779230000.0,1150.0814,-0.0023993922029804,0.0018511189683004,0.0054484864173512
112,4.0,0.19095019,-27.76929413759805,0.3806732,0.11459745,0.24543342,0.24542513,22.226907831435007,52.746156001920575,22.243404,1.0,1.0153099044641167,0.19094679,1876528496,1553766,1.427,285.1,246.1,2.164,232.7,1.353,278.6,1.679,270.4,-15.97921465451655,1.901,259.7,1.529,41.405434,25.07633,-27.780108332119585,41.602867,32.41158,30.89323,1,1,30.002737,32.948193,41.083454,32.99686,52.753470352694656,24.133099,41.84118,0.8261816,32.29163,-0.016111126,-0.12477893,-0.12480429,-0.5369914,-0.0037444502,0.0279024788878325,-0.003743689,0.53723305,0.12486045,0.1216781155021373,0.124835074,0.1217028504279867,0.5236469495830647,0.0278968079791901,0.1200551006327082,-21.858995,0.9997656,14251071000.0,2920294313464.789,14251084000.0,12364.777,-0.0050176436776747,-0.0029299148728564,0.0075511522328088
113,4.0,0.7327487,-28.186261924492825,1.865278,0.639914,1.3187196,1.305375,21.058296950778864,52.4808561830835,21.029493,1.0,0.9738196922464628,0.7322969,1876528644,7120696,0.5497,401.7,352.1,0.8281,334.9,0.5215,393.5,0.645,383.1,-21.03917213867191,0.7289,369.5,0.5882,3751.9885,2233.363,-28.197106685640524,3561.718,2862.4998,2720.1274,1,1,2653.027,2903.0583,3523.64,2936.6726,52.48979685981368,2161.3276,3785.814,0.8602482,2882.911,0.31453943,0.21516192,0.21896078,0.37458363,0.18386227,-0.2290427054191068,0.18067235,0.48912978,0.2859181,0.1681699211929018,0.28095755,0.1711390996672311,0.2927734702305349,-0.2250689281119051,-0.3918311351814474,-23.05075,0.9447728,136703420000.0,2985364177126.7607,136905020000.0,201608560.0,-0.003577179906637,-0.0037675148519262,-0.013366238470712
114,4.0,0.26880932,-27.84101451891873,0.5858815,0.3535384,0.4630661,0.3247174,22.730532195684887,52.56898839093699,22.704958,1.0,0.9767205078513502,0.3249552,1876530463,1090473,1.72,224.5,197.8,2.604,188.5,1.631,220.1,2.022,214.5,-15.511490492535952,2.289,207.1,1.842,25.78811,15.545494,-27.851421536407912,25.564638,20.054094,19.092934,1,1,18.57062,20.369095,25.26181,20.443039,52.575232646310305,14.990206,26.045725,0.83493805,20.028303,-0.123439305,-0.08162561,-0.1518736,-0.21431978,-0.0874729,0.0881683002541766,-0.047012966,0.24732615,0.17526294,0.0814092034267643,0.09419639,0.1514709542712114,0.2137515633135902,0.0473867159926416,0.1244206330164658,-21.64979,0.44614807,5367465000.0,1160818861070.4226,10332243000.0,4964777500.0,0.0032157125344175,0.0095109747653446,-0.0118968045263172
115,4.0,0.23076594,-27.610159684621834,0.4979852,0.42244673,0.42126566,0.26281735,22.83319755622659,52.70660838621306,22.817158,1.0,0.985335376744386,0.36141145,1876533074,9628192,1.405,88.81,77.87,2.115,74.07,1.333,86.99,1.648,84.71,-15.13007658825845,1.862,81.7,1.503,18.376429,11.113642,-27.621179548906746,18.330313,14.319373,13.663748,1,1,13.239013,14.575647,18.083324,14.617257,52.71371722442744,10.662871,18.585478,0.8319658,14.280165,-0.054541823,0.04852094,0.057141893,0.061322384,-0.05082358,-0.0287379376908366,-0.043155868,0.08206854,0.076473735,-0.0601767405242656,0.064936206,-0.0708686328629584,-0.0760533694496912,-0.0244022686731959,-0.0308404001054997,-21.110882,0.26370084,2841095700.0,3435623449960.5635,6168584000.0,3327488500.0,0.0104992682482388,0.0038810876666655,-0.0074761399089458
116,4.0,0.25848618,-27.557428179994066,0.36907035,0.2866689,0.29364255,0.29300267,21.286372085792152,52.76746716994691,21.261713,1.0,0.97754414052574,0.25877422,1876533782,7174973,0.5038,851.6,737.2,0.7624,697.8,0.4777,832.5,0.5922,808.6,-19.429715236014776,0.6701,777.1,0.5394,909.40704,546.13385,-27.56752615959475,887.8603,699.9945,668.6477,1,1,646.3999,713.4434,875.0409,717.87134,52.77390565888765,522.4192,920.5166,0.84425884,700.13586,-0.09990535,0.03796368,0.03828624,0.07622226,-0.05018219,-0.0572344035398172,-0.04975941,0.1256619,0.063119635,-0.0263898980171208,0.06258786,-0.0266141197900214,-0.0529847917969684,-0.0567522083917583,-0.1139452658628934,-22.515726,0.98225737,51796627000.0,838083783030.986,51816767000.0,20141198.0,0.0082773934625429,-0.0004856400820041,-0.0114546257894969
117,4.0,0.33005872,-27.76835472346849,0.6480661,0.5869431,0.33760086,0.3374682,22.401445973107453,52.50192608267325,22.413921,1.0,1.011556518970263,0.33017758,1876533837,3128504,0.8056,39.72,35.59,1.212,34.13,0.7644,39.04,0.9449,38.18,-17.5214815355466,1.067,37.04,0.8618,159.11478,95.43958,-27.77888281710481,155.65544,122.96447,116.94492,1,1,113.92992,124.78359,153.91814,125.461365,52.508122109741166,92.22503,160.61253,0.84181744,123.06238,0.004681194,-0.011050148,-0.011066518,-0.049270034,0.0010514407,-0.0041271163454289,0.0010498854,0.049491916,0.011116355,0.0103065656362108,0.011099911,0.0103218338037009,0.0459545725761002,-0.004121011470577,-0.0183746290855816,-21.408243,0.9989343,11112141000.0,385206716214.0845,11112233000.0,91730.97,0.0026700944387541,-0.0068331219981521,0.005701589388589
118,4.0,0.22001712,-27.5375204216259,0.42718798,0.37402722,0.25180128,0.24001205,22.4500660704493,52.62776312559058,22.433722,1.0,0.9850588763091822,0.2301569,1876534741,4561259,0.6332,743.2,652.7,0.9599,621.2,0.6003,728.2,0.7448,709.3,-17.463390421040977,0.8433,684.4,0.6782,153.34999,92.4095,-27.548085099434914,151.4934,118.81104,113.38419,1,1,109.79378,120.97939,149.41338,121.508026,52.63442287279372,88.59066,155.12938,0.8378365,118.652565,0.031166585,0.03837091,0.039646335,0.058574636,0.021095153,0.0099886077033298,0.02041652,0.06635016,0.044909213,0.0423757595455935,0.04346448,0.0437843020376101,0.0646881866191743,0.0096672738523496,0.0147574561911182,-21.184635,0.878726,6666744300.0,661098046016.9015,6701883000.0,35138450.0,0.0058976388882018,0.0057703398325263,-0.00758911558194
119,4.0,0.25091827,-27.643111538208444,0.3580421,0.3530048,0.33011958,0.2598507,21.66535049864041,52.62847601174074,21.72825,1.0,1.0596440453474745,0.32355383,1876536527,5784230,1.19,170.0,149.5,1.798,142.4,1.129,166.6,1.398,162.4,-16.149921969933747,1.581,156.7,1.274,48.139606,29.146927,-27.654709089824554,48.292725,37.65185,35.892563,1,1,34.84927,38.280663,47.684658,38.348694,52.63531727031616,28.041348,48.65065,0.82740146,37.52212,0.003510964,-0.01518944,-0.008724071,-0.006153108,0.004977956,0.0050934520346464,0.0086670965,0.007084321,0.0100443745,0.0150729207146942,0.017488215,0.0086571476556193,0.006105906835121,0.0088681863514814,0.0035924238363338,-22.239782,0.18184346,15970619000.0,1548621587470.4226,34514610000.0,18543989000.0,0.0057342850883985,0.0095222730922567,0.0284874231809527
120,4.0,0.6864159,-27.64088640158037,1.0639526,0.9614219,0.70790154,0.70094025,21.175057452398388,52.60140607250161,21.200882,1.0,1.0240703737898786,0.6921628,1876538848,4680266,0.8426,154.6,134.0,1.276,127.0,0.7989,151.1,0.9907,146.9,-19.27236673476856,1.121,141.2,0.9023,842.23517,509.20392,-27.652414079284096,841.4266,657.57794,626.4375,1,1,608.8279,668.19324,831.1831,669.8098,52.60778188308073,490.51962,850.8795,0.83016896,655.84784,-0.017570313,-0.009818305,-0.010542616,-0.047476046,-0.0039016956,0.0051042006622927,-0.0036336367,0.050623026,0.011241441,0.0093277234998504,0.010469118,0.0100158436359345,0.0451038550591694,0.004753525933133,0.0229854953045589,-22.716312,0.95647585,67954725000.0,6496335197025.353,68008014000.0,53290400.0,-0.0002933182532657,0.0048704405007869,0.0118101406296741
121,4.0,0.2068006,-27.86435660162195,0.67743516,0.08953571,0.60666764,0.33491075,22.600773038857344,52.66465249888196,22.611168,1.0,1.009620005649519,0.12560071,1876539332,2395484,0.9914,103.5,90.71,1.504,86.25,0.9397,101.4,1.167,98.74,-16.596904193273527,1.321,95.2,1.062,65.56782,39.19494,-27.875213953081694,63.332096,50.254383,47.913055,1,1,46.471848,51.1254,62.505966,51.521667,52.67154396434431,37.65529,66.29073,0.848929,50.37123,0.26790327,-0.22157702,-0.61552316,-0.71818006,0.22960909,-0.3428427251809411,0.08265506,0.7665212,0.6569544,-0.2017336391309475,0.23649152,-0.5603998211780531,-0.6538632620949403,-0.1234170818522581,-0.4000220096449748,-21.126705,0.11053895,3520900900.0,700139271932.3944,7898246000.0,4377345000.0,0.0054287566052827,0.0065116211232891,0.0047394664353987
122,4.0,0.76937914,-27.767010164181613,0.9987602,0.92003816,0.7871105,0.7811327,21.237246472389657,52.8582891331291,21.216694,1.0,0.9812484016039555,0.7738437,1876539800,4759019,0.8094,225.0,201.5,1.216,193.2,0.7682,221.1,0.9486,216.2,-18.513780224004275,1.071,209.8,0.8656,369.28156,219.69576,-27.777968993091964,351.06042,281.7069,267.72882,1,1,261.12335,285.6983,347.30728,288.86298,52.86443218568529,212.60887,372.6111,0.8584973,283.57425,0.023220856,-0.0062494073,-0.0070067956,-0.033822834,0.0048104716,0.0081731237043176,0.0042904913,0.041026726,0.008499166,-0.0020794763156353,0.0075804624,-0.0023314955622814,-0.0112544725552988,0.0072896630998753,0.0394528721861659,-22.865723,0.93673575,60628860000.0,2092605647684.507,60740084000.0,111223320.0,-0.0033292300127865,-0.0004991989690991,-0.0095153655563793
123,4.0,0.35102051,-27.92329387452088,0.6159856,0.20026428,0.43214425,0.43119612,21.15650593840954,52.60228285856336,21.20395,1.0,1.0446672439865414,0.350308,1876541687,7388243,0.596,440.9,394.0,0.9019,377.5,0.5651,433.2,0.7006,423.4,-20.084172222357846,0.7928,410.5,0.6381,1644.7029,983.80115,-27.935185148112314,1593.8175,1264.2048,1203.4413,1,1,1170.4597,1284.1216,1574.8926,1293.194,52.608627188338865,948.5789,1661.1893,0.8468928,1266.8966,-0.18427466,0.09555371,0.09750351,0.4748009,-0.037842024,0.0914906358521905,-0.037085287,0.50930643,0.104589455,0.04966610481263,0.10249795,0.0506795581367303,0.2467880238214535,0.0896610719720498,0.4455207197981898,-22.543058,0.9894062,66270368000.0,1483553939109.8591,66286740000.0,16368405.0,-0.0138753922051837,0.0132270812129784,0.0214244572147115
124,4.0,0.24929707,-27.54601678975989,0.51089376,0.3747397,0.41244683,0.26988447,22.60516551596074,52.87120341889614,22.59155,1.0,0.9875387011721408,0.33250308,1876695012,8920041,1.071,149.4,132.2,1.622,126.2,1.015,146.5,1.259,143.0,-16.595363808233085,1.425,138.2,1.147,60.46958,35.449978,-27.556022742430535,55.56149,45.191116,42.950523,1,1,41.748463,45.920883,54.885788,46.65361,52.8762865938468,34.152782,61.090694,0.8763695,45.683548,0.029402407,0.03892159,0.10533335,0.15089853,0.020524083,-0.0497398066635295,0.0075838272,0.15373637,0.10731427,0.0351369652534946,0.03965356,0.0950910352034131,0.1362255910467157,-0.0183792915358781,-0.0712562918974877,-21.064398,0.22164607,4741499400.0,372192974242.2536,6407336000.0,1665836500.0,-0.0005678729616203,0.0073795313073817,-0.0063167106908594
125,4.0,0.12734897,-27.52210011459444,0.24570125,0.12696522,0.1771199,0.1771114,22.07038927887319,52.5478356058404,22.05147,1.0,0.9827254642846188,0.12735003,1876698312,817946,1.162,253.5,226.1,1.75,216.5,1.102,249.0,1.363,243.3,-16.351042103115,1.54,235.8,1.243,49.083218,28.01736,-27.533268145813576,42.69519,35.487682,33.674248,1,1,32.66702,36.10262,42.138428,36.96866,52.55383460650478,26.921509,49.624073,0.8996182,36.146324,0.13019876,-0.14917497,-0.14919262,-0.29079536,0.06679849,-0.0647839252937069,0.066790596,0.31861207,0.16346398,0.1500606212347696,0.16344465,0.1500783654219863,0.292521805200192,-0.0647762657080244,-0.1262721027216977,-21.857769,0.99966705,12680472000.0,1439308000991.5493,12680514000.0,42333.684,0.0142711956288177,0.0174844047924759,-0.0090032518459954
126,4.0,0.25190055,-27.723224686008606,0.48405474,0.407355,0.27299508,0.27268544,22.643917229633363,52.62181053809256,22.67309,1.0,1.027233326079226,0.25215223,1876700016,9896541,1.064,345.6,309.5,1.599,296.8,1.009,339.7,1.247,332.2,-16.879899490953743,1.408,322.2,1.138,79.29282,45.39884,-27.733906400862043,69.46652,57.62598,54.62929,1,1,53.13102,58.53946,68.63684,59.87514,52.62943729514108,43.770107,80.0924,0.89634293,58.654434,-0.081404,-0.012834349,-0.012856407,-0.02787145,-0.03754964,0.0222584348591349,-0.037485212,0.08604318,0.039689578,-0.032804304586673,0.03962148,-0.0328606860647028,-0.0712387994154249,0.0222202444375011,0.0482541409241741,-21.543606,0.9961647,11299932000.0,702742020326.7606,11301110000.0,1177317.6,-0.0212507062069531,0.0007457083662752,0.0131156023490087
127,4.0,0.36332792,-27.652504289425565,0.73184097,0.43948966,0.4148671,0.41482365,21.892509899772364,52.49003544048343,21.918531,1.0,1.024256213530229,0.36334753,1876701517,4814917,0.5998,158.7,138.7,0.911,131.8,0.5685,155.4,0.7061,151.2,-19.42076271198554,0.7999,145.7,0.6426,825.0534,472.145,-27.664583503863035,721.39905,598.28796,567.90466,1,1,550.9148,608.6553,711.9923,622.80005,52.49591073600659,453.67484,834.1453,0.89751023,608.9445,0.10315601,0.060260333,0.060283326,0.22727416,0.02736161,0.064680480067362,0.027351176,0.24958909,0.066202246,-0.0141074776185767,0.066176996,-0.0141128603660911,-0.0532068947049878,0.0646558104621733,0.243851877163111,-21.995724,0.9996293,30321017000.0,1467937725656.338,30321127000.0,110717.26,0.0053375023272765,0.0009419537115603,0.0118969724435018
128,4.0,0.85829085,-27.770043620251343,1.2213799,1.2208012,0.86090505,0.86090505,21.087349319105083,52.80197306194233,21.077013,1.0,0.9905250853561458,0.8582908,1876702776,9956376,0.6354,175.7,160.4,0.9558,154.9,0.6029,173.2,0.7452,170.0,-20.88951645986293,0.8417,165.8,0.6797,3162.4563,1854.1553,-27.781699483122193,2907.6028,2366.1936,2246.8025,1,1,2187.6855,2402.0662,2874.3777,2440.0654,52.80872614106552,1790.3538,3192.957,0.87590444,2392.3787,-0.00010885731,-0.0013506557,-0.0013506557,-0.00021048883,-0.00069851096,-0.0009585462636154,-0.00069851096,0.00023697143,0.0015205882,0.0011804141099568,0.0015205882,0.0011804141099568,0.0001839580427636,-0.0009585462636154,-0.0001493817238084,-23.3249,1.0,244801140000.0,44209680280157.75,244801140000.0,81.93813,-0.0042131675245262,-0.004988315714946,-0.0047926061945058
129,4.0,0.28532904,-27.766006619063816,0.4552469,0.41991565,0.29962513,0.29727286,22.2585517888888,52.80316449783046,22.243332,1.0,0.986079767792051,0.287416,1876702783,1879393,0.8793,121.3,108.6,1.35,104.1,0.8322,119.2,1.039,116.5,-17.652991464050665,1.181,113.0,0.9437,159.84616,93.572876,-27.777652310901527,146.51895,119.38737,113.34061,1,1,110.371,121.189804,144.85155,123.15311,52.809916129868554,90.36645,161.38142,0.87718254,120.75637,0.007709721,0.020123528,0.020414947,0.039628092,0.0039717667,0.010555596303902,0.0039150706,0.040371098,0.020797715,0.0176641398914353,0.020500833,0.0179199419329092,0.0347849626471674,0.0104049181882238,0.0204897998288435,-22.049911,0.96064043,28567233000.0,44209680280157.75,28600600000.0,33368258.0,-0.0028121349442452,-0.0050278053489567,-0.0070501116843659
130,4.0,0.22969279,-27.587359818820858,0.52530676,0.21320082,0.2939575,0.29386973,22.48665963868007,52.84435254785177,22.458828,1.0,0.9746918473452868,0.22970809,1876703885,8131801,0.9539,249.2,217.4,1.445,206.4,0.9044,243.9,1.122,237.3,-16.91682642060163,1.269,228.5,1.022,81.396484,47.804188,-27.598015971138814,74.982254,60.881943,57.931564,1,1,56.200333,61.933258,74.00809,62.909363,52.84973685399384,45.93693,82.29033,0.87569225,61.51231,0.055384457,0.12152024,0.12163354,0.41897228,0.016078886,0.0399267293224953,0.01606391,0.42261708,0.122691676,-0.1159053203021068,0.1225774,-0.1160133770319506,-0.3996133721565321,0.0398895409230682,0.1375294414483711,-21.569336,0.9988313,11593060000.0,510138639143.662,11593158000.0,97596.26,0.005559752175791,0.000566112810692,-0.0129148618746208
131,4.0,0.15665118,-27.617824750832952,0.5758876,0.08685718,0.26028588,0.252237,23.264464450469383,52.98446375261612,23.253489,1.0,0.989941739541248,0.15739249,1876703918,821197,0.633,324.9,286.0,0.9573,272.4,0.6003,318.4,0.7439,310.3,-17.72957053484088,0.8417,299.6,0.6778,171.885,100.874794,-27.62785739780123,158.15056,128.46263,122.228294,1,1,118.58065,130.67792,156.09863,132.75279,52.989493668151745,96.93995,173.76997,0.8761105,129.80873,-0.6275406,0.12297352,0.12958902,0.3881614,-0.20950662,-0.2360475198980497,-0.19881132,0.7378865,0.24634597,-0.0668851894919609,0.23377003,-0.0704833585602383,-0.2111206388445896,-0.2239973153946014,-0.7070392815627023,-20.01656,0.96188736,1657994500.0,416439696946.4789,1665208600.0,7213999.0,0.0019836493705513,-0.0055754373874457,-0.0050848110226011
132,4.0,0.2571204,-27.713898855906024,0.7801372,0.31231466,0.612205,0.36586222,22.6200775447824,52.730471780783056,22.666986,1.0,1.0441516239533442,0.311321,1876706520,8327663,0.5383,60.88,55.18,0.8138,53.15,0.5105,59.95,0.6325,58.77,-19.603795830699262,0.7155,57.2,0.5763,974.5945,575.85986,-27.725504395193845,906.52954,734.49585,698.6038,1,1,678.6551,746.5976,895.2842,757.6572,52.73805646163957,554.3642,984.8058,0.8724482,741.5848,0.4241548,0.024028601,0.044849522,0.058950387,0.32269743,0.3244623482442078,0.17288853,0.42823175,0.3257992,0.0157963175527479,0.17455034,0.0294839161354996,0.0387537753384965,0.1738341088484081,0.4264745867499393,-20.982143,0.21963327,4212378600.0,419042445340.8451,5715723300.0,1503344600.0,-0.0087752865473993,-0.0025818641396342,0.0213279480361306
133,4.0,0.22905356,-27.812120684789008,0.43415153,0.2684021,0.25173745,0.25088543,22.434223290437597,52.74465861264336,22.418358,1.0,0.9854936345988976,0.22942379,1876706943,2683876,1.165,345.1,306.1,1.784,292.5,1.102,338.6,1.375,330.5,-16.498562310580642,1.562,319.8,1.249,55.87558,31.767012,-27.823232317873487,48.027164,40.20178,38.094414,1,1,36.966167,40.89176,47.40665,41.956448,52.7516201160566,30.536566,56.485203,0.905781,41.032227,-0.06015385,0.043985404,0.044841878,0.22812666,-0.011824184,0.0102615613528228,-0.011598344,0.23592426,0.04637462,0.044361264613499,0.04548887,0.0452250555185608,0.2300760185661693,0.0100655672679805,0.0522042295638754,-21.455652,0.99066734,7241410000.0,288905025622.5352,7244815400.0,3405332.5,-0.0082036030729143,-0.000985432629838,-0.0073669479367546
134,4.0,0.23614314,-27.786817290111717,0.71382135,0.21714008,0.5125217,0.3210988,23.15281277130132,52.72718172982346,23.173754,1.0,1.0194745458907604,0.2532864,1876707040,5622045,0.9397,60.07,52.79,1.424,50.26,0.8909,58.86,1.105,57.35,-16.629127421300996,1.251,55.34,1.006,62.821465,35.7032,-27.797860967741773,53.84685,45.16055,42.784492,1,1,41.498196,45.947746,53.1404,47.169937,52.734090898428164,34.29947,63.517437,0.9076365,46.11506,0.4699232,-0.0721848,-0.16027708,-0.25260586,0.2981638,-0.2957856659472761,0.13428555,0.5335143,0.33851203,-0.0741427877372284,0.15245739,-0.1646245317613523,-0.2594576754671006,-0.133214494895785,-0.4661751228815655,-20.717545,0.38567257,2220849700.0,517946884326.76056,2808395800.0,587546200.0,-0.0034149910485429,0.0070051688187549,0.0095666595808878
135,4.0,0.2419652,-27.8429517579753,0.5522982,0.23660497,0.47819343,0.30135348,22.666662309048544,52.796505749304046,22.676216,1.0,1.0088382185647318,0.24960871,1876707137,629791,1.126,385.2,346.7,1.704,333.0,1.068,378.9,1.324,370.9,-16.26142077636176,1.498,360.3,1.206,44.46265,26.067074,-27.85471923096803,40.85699,33.230366,31.582743,1,1,30.699137,33.766792,40.36029,34.305336,52.8028936886404,25.113548,44.91918,0.87634045,33.592278,0.31139356,0.06865192,0.19726065,0.25133225,0.24440038,0.2796181345971313,0.085057795,0.4001673,0.31407532,0.0497775249943101,0.10930652,0.1430279904073908,0.1822337477049254,0.0973145091679332,0.3562649551934306,-21.478004,0.17523631,6318602000.0,369590225847.8873,11517769000.0,5199166500.0,-0.0023904707357114,-0.0036204010389521,0.0043805783053997
136,4.0,0.2863128,-27.85871493538544,0.3691991,0.2688613,0.30649343,0.30562794,21.54545269801137,52.561362538668746,21.524134,1.0,0.9805559824522554,0.2861501,1876707377,5243501,1.029,198.2,172.2,1.546,163.2,0.9763,193.9,1.206,188.5,-17.4396776797623,1.362,181.3,1.1,130.20717,76.127495,-27.87008693901055,118.87949,96.99368,92.13931,1,1,89.586,98.54476,117.4476,100.211716,52.56775778109358,73.368935,131.53157,0.8794782,98.1484,-0.08030416,0.02805481,0.029513191,0.13520424,-0.017529272,0.0163240379618727,-0.01666307,0.1572544,0.03432643,0.028704369108237,0.032630205,0.0301965165097231,0.1383346583010131,0.0155173929033699,0.0747828052557424,-22.490837,0.9695699,39567147000.0,205617077002.81693,39602565000.0,35420924.0,0.0045666743349839,0.0072037431604181,-0.0099021401915595
137,4.0,0.3730393,-28.03511761228458,0.9312012,0.6976816,0.4623267,0.46226352,22.258412641290438,52.54066118681198,22.237635,1.0,0.981044725134416,0.37308657,1876707748,7788152,0.7373,871.1,778.3,1.118,745.6,0.6988,855.8,0.8675,836.6,-19.276661559450964,0.9823,811.0,0.7898,721.774,412.79095,-28.046230223599924,631.6534,524.9291,496.72562,1,1,484.66406,532.27765,624.9803,544.4141,52.54789848338106,399.67297,728.2036,0.8963097,534.59143,-0.024080174,-0.10529898,-0.10530386,-0.14132498,-0.017942581,0.0349191789299814,-0.01794175,0.1433618,0.10682153,0.1009482350240235,0.10681658,0.1009529104183778,0.1354857181407782,0.0349175617311176,0.046863929079489,-21.675718,0.9996361,15683685000.0,538768871481.6902,15683742000.0,56400.195,0.0223174919956022,-0.0020314902686493,-0.0098632169664019
138,4.0,0.37330034,-27.61617724700642,0.59536994,0.29520133,0.4578446,0.4576956,21.35144466309234,52.7930175133205,21.32713,1.0,0.9778536932167484,0.37322953,1876709680,3313093,0.6351,560.2,494.4,0.9576,471.4,0.6025,549.3,0.7455,535.6,-19.603803990758617,0.8427,517.5,0.6796,959.96893,545.09784,-27.62728425609851,816.2889,688.9594,651.81464,1,1,631.87354,701.18933,805.38385,720.88165,52.799431204776965,523.2905,970.79315,0.91302955,704.4735,-0.21398064,0.078467384,0.07866435,0.2604154,-0.06463768,-0.0609256266299577,-0.06447584,0.33705178,0.10181409,0.081368897689767,0.10155917,0.0815731401122243,0.270044859905603,-0.0607730813490538,-0.2016920310449404,-22.984303,0.9966026,120833760000.0,2019727400383.0984,120837850000.0,4086656.0,-0.00058112316257,-0.012749205695031,-0.0113410668457059
139,4.0,0.16068438,-27.62954256039555,0.3475258,0.14059563,0.22898431,0.22897957,22.053878645054056,53.06872179066546,22.039886,1.0,0.987195419992171,0.1606844,1876709723,8981260,0.8251,124.1,107.9,1.25,102.3,0.7822,121.4,0.9704,118.0,-17.83125553227827,1.098,113.6,0.8837,190.35461,108.27925,-27.639241712392106,163.56842,136.85187,129.81621,1,1,125.70096,139.37025,161.30489,143.02567,53.0738191141201,103.79158,192.58084,0.90640944,139.65242,-0.07363646,0.17260264,0.17261244,0.41748747,-0.030445388,-0.1703604326601064,-0.030443659,0.42393175,0.17527686,-0.0412202358393246,0.1752669,-0.0412225768701151,-0.0997026019117098,-0.1703507578884489,-0.4120406750052303,-21.84031,0.99989736,16277084000.0,1939040769442.2537,16277103000.0,18803.115,0.0066363830222075,0.0013342549065444,-0.0064872009754586
140,4.0,0.2038675,-27.58811402452312,0.5180908,0.17902954,0.30851936,0.29203546,22.53961617274263,52.543453425769165,22.57244,1.0,1.0306927196436348,0.20553763,1876710244,2592614,1.009,369.1,319.0,1.521,301.7,0.957,360.7,1.184,350.2,-16.881043662704272,1.338,336.4,1.08,79.45527,45.47769,-27.599733958809505,69.543526,57.702644,54.71443,1,1,53.18577,58.634876,68.69721,59.983536,52.549596094686734,43.815742,80.27178,0.8968483,58.73765,-0.43780237,-0.07744843,-0.08726647,-0.21186975,-0.18032525,0.1176636873663727,-0.16003752,0.48637405,0.20033132,-0.1438941405579388,0.17779276,-0.1621354144057617,-0.3936401957807822,0.1044257679947098,0.2856695873689503,-21.466854,0.8418689,10694387000.0,731372252664.7888,10768819000.0,74433030.0,0.0008719430180802,0.0072632172865651,0.0149747286690178
